Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2022-01-13 10:00:00,,USD,Medium,Prelim UoM Inflation Expectations,,4.0%,,4.4%
2022-01-15 18:50:00,18:50:00,JPY,Low,PPI y/y,,10.2%,9.5%,9.7%
2022-01-15 19:01:00,19:01:00,GBP,Low,Rightmove HPI m/m,,0.9%,,-2.1%
2022-01-15 19:02:00,19:02:00,AUD,Low,MI Inflation Gauge m/m,,0.2%,,1.0%
2022-01-15 20:30:00,20:30:00,CNY,Low,New Home Prices m/m,,-0.25%,,-0.25%
2022-01-16 01:00:00,01:00:00,JPY,Low,Prelim Machine Tool Orders y/y,,1.0%,,-7.7%
2022-01-16 02:00:00,02:00:00,EUR,Low,German WPI m/m,,-1.6%,-0.3%,-0.9%
2022-01-16 00:00:00,00:00:00,All,Medium,WEF Annual Meetings,,,,
2022-01-16 05:05:00,05:05:00,EUR,Low,French Gov Budget Balance,,-159.3B,,-143.2B
2022-01-16 00:00:00,00:00:00,EUR,Low,Eurogroup Meetings,,,,
2022-01-16 00:00:00,00:00:00,USD,Non,Bank Holiday,,,,
2022-01-16 08:30:00,08:30:00,CAD,Low,Manufacturing Sales m/m,,0.0%,0.4%,2.4%
2022-01-16 10:00:00,10:00:00,GBP,High,BOE Gov Bailey Speaks,,,,
2022-01-16 10:30:00,10:30:00,CAD,Medium,BOC Business Outlook Survey,,,,
2022-01-16 16:00:00,16:00:00,NZD,Low,NZIER Business Confidence,,-70,,-42
2022-01-16 18:20:00,18:20:00,AUD,Low,Westpac Consumer Sentiment,,5.0%,,3.0%
2022-01-16 21:00:00,21:00:00,CNY,High,GDP q/y,,2.9%,1.6%,3.9%
2022-01-16 21:00:00,,CNY,Low,Fixed Asset Investment ytd/y,,5.1%,5.0%,5.3%
2022-01-16 21:00:00,,CNY,Low,Industrial Production y/y,,1.3%,0.2%,2.2%
2022-01-16 21:00:00,,CNY,Low,NBS Press Conference,,,,
2022-01-16 21:00:00,,CNY,Low,Retail Sales y/y,,-1.8%,-9.5%,-5.9%
2022-01-16 21:00:00,,CNY,Low,Unemployment Rate,,5.5%,5.8%,5.7%
2022-01-16 23:30:00,23:30:00,JPY,Low,Tertiary Industry Activity m/m,,-0.2%,0.2%,0.5%
2022-01-17 02:00:00,02:00:00,EUR,Low,German Final CPI m/m,,-0.8%,-0.8%,-0.8%
2022-01-17 02:00:00,,GBP,High,Claimant Count Change,,19.7K,19.8K,16.1K
2022-01-17 02:00:00,,GBP,Medium,Average Earnings Index 3m/y,,6.4%,6.2%,6.2%
2022-01-17 02:00:00,,GBP,Low,Unemployment Rate,,3.7%,3.7%,3.7%
2022-01-17 00:00:00,00:00:00,All,Medium,WEF Annual Meetings,,,,
2022-01-17 05:00:00,05:00:00,EUR,Medium,German ZEW Economic Sentiment,,16.9,-15.0,-23.3
2022-01-17 05:00:00,,EUR,Low,ZEW Economic Sentiment,,16.7,-14.3,-23.6
