Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2024-01-18 08:30:00,08:30:00,USD,High,Unemployment Claims,,187K,206K,203K
2024-01-18 08:30:00,,USD,Medium,Building Permits,,1.50M,1.47M,1.47M
2024-01-18 08:30:00,,USD,Medium,Philly Fed Manufacturing Index,,-10.6,-6.6,-10.5
2024-01-18 08:30:00,,USD,Low,Housing Starts,,1.46M,1.43M,1.53M
2024-01-18 10:15:00,10:15:00,EUR,Medium,ECB President Lagarde Speaks,,,,
2024-01-18 10:30:00,10:30:00,AUD,Low,CB Leading Index m/m,,0.2%,,-0.3%
2024-01-18 10:30:00,,USD,Low,Natural Gas Storage,,-154B,-166B,-140B
2024-01-18 11:00:00,11:00:00,USD,Low,Crude Oil Inventories,,-2.5M,-0.6M,1.3M
2024-01-18 12:05:00,12:05:00,USD,Low,FOMC Member Bostic Speaks,,,,
2024-01-18 16:30:00,16:30:00,NZD,Low,BusinessNZ Manufacturing Index,,43.1,,46.5
2024-01-18 16:45:00,16:45:00,NZD,Low,Visitor Arrivals m/m,,-1.5%,,-6.7%
2024-01-18 18:30:00,18:30:00,JPY,Low,National Core CPI y/y,,2.3%,2.3%,2.5%
2024-01-18 23:30:00,23:30:00,JPY,Low,Tertiary Industry Activity m/m,,-0.7%,0.2%,-0.2%
2024-01-19 02:00:00,02:00:00,EUR,Low,German PPI m/m,,-1.2%,-0.4%,-0.5%
2024-01-19 02:00:00,,GBP,High,Retail Sales m/m,,-3.2%,-0.5%,1.4%
2024-01-19 02:30:00,02:30:00,CHF,Low,PPI m/m,,-0.6%,-0.6%,-0.9%
2024-01-19 03:31:00,03:31:00,CNY,Low,Foreign Direct Investment ytd/y,,-8.0%,,-10.0%
2024-01-19 00:00:00,00:00:00,All,Medium,WEF Annual Meetings,,,,
2024-01-19 05:00:00,05:00:00,EUR,Medium,ECB President Lagarde Speaks,,,,
2024-01-19 08:30:00,08:30:00,CAD,Medium,Core Retail Sales m/m,,-0.5%,0.1%,0.4%
2024-01-19 08:30:00,,CAD,Medium,Retail Sales m/m,,-0.2%,0.0%,0.5%
2024-01-19 09:30:00,09:30:00,GBP,Low,CB Leading Index m/m,,-0.1%,,-0.5%
2024-01-19 10:00:00,10:00:00,USD,High,Prelim UoM Consumer Sentiment,,78.8,69.8,69.7
2024-01-19 10:00:00,,USD,Medium,Existing Home Sales,,3.78M,3.83M,3.82M
2024-01-19 10:00:00,,USD,Medium,Prelim UoM Inflation Expectations,,2.9%,,3.1%
2024-01-19 16:00:00,16:00:00,USD,Low,TIC Long-Term Purchases,,126.1B,21.7B,3.4B
2024-01-19 16:15:00,16:15:00,USD,Low,FOMC Member Daly Speaks,,,,
2024-01-21 20:15:00,20:15:00,CNY,Medium,1-y Loan Prime Rate,,3.45%,3.45%,3.45%
